snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,news_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260330,12:44:27,005490,POSCO홀딩스,KOSPI,철강/비철금속,철강/비철금속,33425309176000.0,339500.0,105268.0,-0.010204081632653073,0.04461538461538472,-0.17796610169491522,0.10227272727272729,0.20818505338078297,-0.007817637173960668,-0.03080766028309745,0.03658846878021471,-0.17796610169491522,-0.17796610169491522,0.7554535445680097,0.6222373907378711,0.004145264178273819,0.0397051184098282,0.25990074106572686,True,False,False,1,1,1.0,,False,0.5,0.56,0.38,0.36,0.36,0.84,0.68,0.72,,,,,,,,,,,,,,,,0.5,0.524,0.5733333333333334,0.5,0.5,0.52448,True,True,0.0,0.75,1.0000000000000002,1.0,1.0000000000000016,1.0,0.0,0.75,0.0,0.75,0.9999999999999996,1.0,1.3322676295501878e-15,0.75,2.0000000000000018,1.0
20260330,12:44:27,005930,삼성전자,KOSPI,IT하드웨어 (반도체),IT하드웨어 (반도체),1281601610113000.0,174200.0,9629633.0,-0.03060656649972171,-0.12637913741223672,-0.19538106235565822,0.48888888888888893,1.0232288037166084,-0.07659687251523983,0.028173447705988952,0.2885568459205563,-0.2009174311926606,-0.2009174311926606,0.8903073487451386,0.6997303938647403,0.004356595347697561,0.0435581680473026,0.32174715698781564,True,False,False,1,1,1.0,,False,1.0,0.58,0.34,0.8,0.82,0.3,0.56,0.42,,,,,,,,,,,,,,,,0.5,0.564,0.47333333333333333,0.5,0.5,0.51728,True,True,0.0,0.6666666666666666,0.07412493166611424,0.6666666666666666,1.2901099029322411,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-1.2890195586900461,0.3333333333333333,1.2159849712661268,1.0,1.3642348345983555,1.0
20260330,12:44:27,086790,하나금융지주,KOSPI,금융지주/은행,금융지주/은행,33900084145200.0,107000.0,220165.0,-0.030797101449275388,0.009433962264151052,-0.12151067323481113,0.14072494669509594,0.20359955005624286,-0.0300503104745502,-0.013536976997894912,0.07417136546923886,-0.18507235338918504,-0.18507235338918504,0.5936843735926162,0.45185112341792144,0.0031137366744544183,0.043980233259724846,0.2306408335105056,True,False,False,1,1,1.0,,False,0.54,0.3,0.64,0.46,0.34,0.68,0.64,0.92,,,,,,,,,,,,,,,,0.5,0.552,0.64,0.5,0.5,0.5166400000000001,True,True,0.0,0.6,-0.2506337145781642,0.4,-0.4649905549752732,0.4,0.0,0.6,0.0,0.6,-0.2259288615657297,0.4,-0.214356840397109,0.4,-0.7156242695534374,0.4
20260330,12:44:27,096770,SK이노베이션,KOSPI,석유와가스,석유와가스,21588041027600.0,113000.0,224681.0,0.014362657091562037,0.07007575757575757,-0.11511354737666402,0.09390125847047437,0.09073359073359066,-0.020500151692454338,0.002261741097166148,-0.011712230425561465,-0.17937545388525777,-0.17937545388525777,0.9834943756262742,0.7046534928809783,0.005133455715287766,0.06838854944824983,0.24159587624298792,True,False,False,1,1,1.0,,False,0.18,0.72,0.72,0.34,0.18,0.74,0.66,0.24,,,,,,,,,,,,,,,,0.5,0.528,0.41333333333333333,0.5,0.5,0.51256,True,True,0.0,0.75,1.0,1.0,-1.0000000000000007,0.5,0.0,0.75,0.0,0.75,0.9999999999999982,1.0,-2.000000000000001,0.5,-6.661338147750939e-16,0.75
20260330,12:44:27,267260,HD현대일렉트릭,KOSPI,기계/공작기계,기계/공작기계,37849491750000.0,888000.0,48377.0,-0.02950819672131144,-0.027382256297918905,-0.15428571428571425,0.16230366492146597,0.5127768313458263,-0.055067837190742264,-0.037154835911522244,0.04321265639378935,-0.20072007200720077,-0.20072007200720077,0.8333006741045592,0.696607861005952,0.003502988542772176,0.04919987352020355,0.3428372998648196,True,False,False,1,1,1.0,,False,0.6,0.42,0.52,0.5,0.64,0.54,0.58,0.56,,,,,,,,,,,,,,,,0.5,0.556,0.52,0.5,0.5,0.50792,True,True,0.0,0.6,-0.7273517409687849,0.4,0.4514302594119656,0.8,0.0,0.6,0.0,0.6,-0.7336137599140229,0.4,1.1787820003807505,0.8,-0.2759214815568193,0.6
20260330,12:44:27,005380,현대차,KOSPI,자동차/완성차,자동차/완성차,138006734284000.0,469000.0,412794.0,-0.05252525252525253,-0.09284332688588004,-0.30415430267062316,0.6398601398601398,1.161290322580645,-0.09572929721392076,-0.023764093668690367,0.2587506430184965,-0.30415430267062316,-0.30415430267062316,0.8848814519550178,0.9088627348373909,0.005646669062875917,0.05161183829614503,0.2788021477938294,True,False,False,1,1,1.0,,False,0.96,0.76,0.02,0.88,0.86,0.2,0.1,0.46,,,,,,,,,,,,,,,,0.5,0.41200000000000003,0.48666666666666664,0.5,0.5,0.50424,True,True,0.0,0.6666666666666666,1.0020374599918205,1.0,0.10619884881071807,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,1.3946972579679477,1.0,-0.8958386111811024,0.3333333333333333,1.1082363088025386,0.6666666666666666
20260330,12:44:27,066570,LG전자,KOSPI,전자제품,전자제품,23732546585900.0,107200.0,204637.0,-0.042857142857142816,-0.02100456621004565,-0.26424159231297184,0.17030567685589526,0.37612323491655975,-0.06693358865001309,-0.017069853446826766,0.08523077182651839,-0.26925698704839807,-0.26925698704839807,0.8175287660263666,0.8000955639997107,0.005010055142613384,0.04926471797189919,0.19958011878234058,True,False,False,1,1,1.0,,False,0.28,0.68,0.1,0.52,0.52,0.42,0.24,0.62,,,,,,,,,,,,,,,,0.5,0.36,0.54,0.5,0.5,0.49439999999999995,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260330,12:44:27,373220,LG에너지솔루션,KOSPI,2차전지/배터리,2차전지/배터리,99918000000000.0,409000.0,359125.0,0.03675538656527255,0.148876404494382,-0.042154566744730726,0.06649282920469357,0.13139695712309818,0.08408985488039233,0.04990694590027167,-0.0019318759532283014,-0.051044083526682105,-0.2042801556420234,0.7883043778411167,0.5771431469142534,0.0014196543948537801,0.045590397917177936,0.9531785934866152,True,False,False,1,1,1.0,,False,0.94,0.06,0.9,0.28,0.28,0.98,0.5,0.68,,,,,,,,,,,,,,,,0.5,0.5880000000000001,0.56,0.5,0.5,0.48616,True,True,0.0,0.6666666666666666,-1.247187447483633,0.3333333333333333,1.2706886642795958,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,-1.1346439651764681,0.3333333333333333,2.517876111763229,1.0,0.02350121679596273,0.6666666666666666
20260330,12:44:27,267250,HD현대,KOSPI,기계/공작기계,기계/공작기계,23105477362500.0,242500.0,37613.0,-0.058252427184465994,0.008316008316008316,-0.1709401709401709,0.28647214854111414,0.5953947368421053,-0.08765989465763735,-0.02582403235201569,0.09276894883888609,-0.18624161073825507,-0.18624161073825507,0.7286201914412705,0.6109498937588095,0.0020452420830177945,0.05620899433112978,0.2130695658282029,True,False,False,1,1,1.0,,False,0.24,0.12,0.44,0.64,0.7,0.22,0.62,0.8,,,,,,,,,,,,,,,,0.5,0.524,0.6,0.5,0.5,0.48528,True,True,0.0,0.6,-0.9461041442676675,0.2,1.7412310005890084,1.0,0.0,0.6,0.0,0.6,-1.2953364169910506,0.2,2.687335144856676,1.0,0.7951268563213408,0.8
20260330,12:44:27,068270,셀트리온,KOSPI,제약/바이오 (대형),제약/바이오 (대형),55105010248500.0,200000.0,173999.0,-0.029126213592232997,0.06213489113117365,-0.16142557651991618,0.11111111111111116,0.12422709387296238,-0.02362819761765278,-0.06520943203683072,0.013706151929209431,-0.1951710261569416,-0.1951710261569416,0.6838785931210609,0.5453698165001309,0.002175823231033039,0.0380492782465256,0.29715321316263094,True,False,False,1,1,1.0,,False,0.76,0.18,0.48,0.42,0.24,0.7,0.6,0.82,,,,,,,,,,,,,,,,0.5,0.488,0.6066666666666666,0.5,0.5,0.48455999999999994,True,True,0.0,0.75,0.0,0.75,-1.0,0.5,0.0,0.75,0.0,0.75,1.0,1.0,-1.0,0.5,-1.0,0.5
