snapshot_date,snapshot_time,symbol,name,market,sector,industry,marcap,close,volume,ret_1d,ret_5d,ret_20d,ret_60d,ret_120d,ma_gap_20d,ma_gap_60d,ma_gap_120d,drawdown_60d,drawdown_250d,volatility_20d,volatility_60d,avg_turnover_20d,avg_range_20d,volume_ratio_20d,foreign_1d_eok,inst_1d_eok,retail_1d_eok,foreign_3d_eok,inst_3d_eok,retail_3d_eok,foreign_5d_eok,inst_5d_eok,retail_5d_eok,foreign_streak,inst_streak,smart_money_3d_eok,smart_money_5d_eok,foreign_3d_to_mcap,inst_3d_to_mcap,smart_money_3d_to_mcap,smart_money_5d_to_mcap,cons_revenue_q_krw,cons_op_q_krw,cons_net_q_krw,cons_revenue_y_krw,cons_op_y_krw,cons_net_y_krw,cons_op_margin_q,cons_net_margin_q,cons_psr,cons_op_yield,cons_net_yield,has_price_factors,has_flow_factors,has_consensus_factors,available_factor_sources,expected_factor_sources,factor_source_coverage_ratio,missing_factor_sources,news_score,news_count,news_avg_score,news_max_score,news_confidence_score,news_buzz_score,news_source_breadth_score,news_diffusion_score,news_novelty_score,has_news_factors,size_score,liquidity_score,momentum_ret20_score,momentum_ret60_score,momentum_ret120_score,momentum_ma20_score,momentum_drawdown_score,stability_score,value_op_yield_score,value_net_yield_score,value_psr_score,quality_op_margin_score,quality_net_margin_score,flow_3d_score,flow_5d_score,flow_foreign_streak_score,flow_inst_streak_score,news_sentiment_factor_score,news_confidence_factor_score,news_buzz_factor_score,news_source_factor_score,news_diffusion_factor_score,news_novelty_factor_score,value_score,momentum_score,quality_score,flow_score,composite_score,ranking_eligible,portfolio_eligible,sector_z_value_score,sector_rank_value_score,sector_z_momentum_score,sector_rank_momentum_score,sector_z_quality_score,sector_rank_quality_score,sector_z_flow_score,sector_rank_flow_score,sector_z_news_score,sector_rank_news_score,sector_z_composite_score,sector_rank_composite_score,sector_reversion_signal,sector_reversion_rank,sector_leader_signal,sector_leader_rank
20260323,23:04:30,034220,LG디스플레이,KOSPI,디스플레이/IT부품,디스플레이/IT부품,7170000000000.0,11190.0,5220269.0,-0.06982543640897754,-0.02099737532808399,-0.15927873779113444,-0.05887300252312866,-0.14514896867838045,-0.10178198747792588,-0.07963097506477124,-0.12677045534355613,-0.294006309148265,-0.294006309148265,0.9497472461872397,0.6451248572879204,0.014552921463040446,0.06271023464061368,0.6575192027121396,-141,-81,214,-205,-59,253,-177,22,136,0,0,-264,-155,-0.0028591352859135286,-0.0008228730822873083,-0.003682008368200837,-0.0021617852161785215,7219200000000.0,420900000000.0,199700000000.0,28876800000000.0,1683600000000.0,798800000000.0,0.05830285904255319,0.027662344858156027,0.24829621010638298,0.23481171548117155,0.11140864714086471,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.7066666666666667,0.7666666666666667,0.32,0.21070234113712374,0.12457912457912458,0.21,0.22333333333333333,0.47333333333333333,0.9257425742574258,0.9021739130434783,0.8960396039603961,0.39603960396039606,0.3532608695652174,0.12666666666666668,0.24666666666666667,0.3416666666666667,0.35833333333333334,,,,,,,0.9079853637537667,0.21772295980991632,0.4075446022863156,0.26833333333333337,0.49598052626221373,True,True,0.688726016600175,0.6666666666666666,-1.3810332297794812,0.3333333333333333,-0.271699346149889,0.6666666666666666,-0.7935935171949405,0.3333333333333333,0.0,0.6666666666666666,-0.9761357068079216,0.3333333333333333,1.0044663830348266,1.0,-2.446326093124311,0.3333333333333333
20260323,23:04:30,389470,인벤티지랩,KOSDAQ,제약,제약,1242756684000.0,71900.0,201021.0,-0.10012515644555697,-0.20814977973568283,0.024216524216524205,-0.1440476190476191,0.45252525252525255,-0.17332566829548723,-0.11531283965301564,0.020835551769424532,-0.27738693467336684,-0.27738693467336684,1.0721879584342793,0.865314332365179,0.0213136493136737,0.09544672167252508,0.666532268894133,30,-25,13,96,-100,22,60,-110,66,3,0,-4,-50,0.007724762315581318,-0.008046627412063873,-0.0003218650964825549,-0.004023313706031937,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.06333333333333334,0.8766666666666667,0.7966666666666666,0.07692307692307693,0.6498316498316499,0.03333333333333333,0.25666666666666665,0.29,,,,,,0.64,0.11,0.9116666666666666,0.35833333333333334,,,,,,,0.5,0.36268427868427866,0.43,0.505,0.49575720797720796,True,True,-0.277350098112618,0.5,-0.5145904664966978,0.42857142857142855,-0.047347541394308565,0.5714285714285714,0.40257356272277955,0.6428571428571429,0.0,0.5357142857142857,0.1656631998047439,0.5714285714285714,0.5924663897125508,0.7142857142857143,-0.15936444516822684,0.42857142857142855
20260323,23:04:30,462870,시프트업,KOSPI,게임엔터테인먼트,게임엔터테인먼트,1908143399000.0,29150.0,70738.0,-0.03953871499176276,-0.02833333333333332,-0.13244047619047616,-0.18915159944367177,-0.2975903614457831,-0.06322808708925842,-0.12744144278979275,-0.18946161064961242,-0.21322537112010798,-0.5197693574958814,0.5197864444610241,0.4142996567063394,0.0012326035460608483,0.03762110478868829,0.9282014440409527,-6,3,1,-3,-1,0,5,-11,0,0,1,-4,-6,-0.00015722088819803632,-5.2406962732678774e-05,-0.0002096278509307151,-0.00031444177639607264,65500000000.0,42200000000.0,41600000000.0,262000000000.0,168800000000.0,166400000000.0,0.6442748091603053,0.6351145038167939,7.282990072519084,0.08846295309276177,0.08720518598717748,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.27,0.02,0.4266666666666667,0.04013377926421405,0.02356902356902357,0.4766666666666667,0.023333333333333334,0.9166666666666666,0.693069306930693,0.8152173913043478,0.12376237623762376,0.995049504950495,0.9945652173913043,0.6633333333333333,0.56,0.3416666666666667,0.7516666666666667,,,,,,,0.5440163581575549,0.19807389389998087,0.9687604630028219,0.5791666666666666,0.49388673879316575,True,True,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
20260323,23:04:30,415640,KB발해인프라,KOSPI,Unknown,Unknown,1227906390960.0,9900.0,71644.0,-0.0060240963855421326,-0.005025125628140725,-0.01098901098901095,0.002024291497975783,0.12372304199772977,-0.008810572687224627,-0.008413461538461564,0.0077532531428667895,-0.034146341463414664,-0.05534351145038163,0.13741510575435156,0.13001624937386044,0.0013709582207515672,0.012318108067243507,0.4253786795888117,0,-2,1,1,-8,6,2,-18,10,0,0,-7,-16,8.143943279081571e-05,-0.0006515154623265257,-0.0005700760295357099,-0.0013030309246530513,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.04666666666666667,0.023333333333333334,0.74,0.3010033444816054,0.37037037037037035,0.7733333333333333,0.9333333333333333,1.0,,,,,,0.5833333333333334,0.35,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.6236080763037284,0.6666666666666666,0.4083333333333333,0.4930271101201536,True,True,0.0,0.75,1.0,1.0,1.0,1.0,-1.0000000000000002,0.5,0.0,0.75,-0.9999999999999996,0.5,-1.0000000000000002,0.5,0.9999999999999998,1.0
20260323,23:04:30,000720,현대건설,KOSPI,건설/건자재,건설/건자재,18340294495500.0,154100.0,1314307.0,-0.06036585365853664,-0.034461152882205526,0.20109119251753693,1.2204610951008648,1.656896551724138,0.000779321989868853,0.3357025223194938,0.7216274089935761,-0.09406231628453854,-0.09406231628453854,1.1004340424169556,0.8697539598690739,0.017469413372757585,0.08594023329005943,0.6377387862434513,-176,-232,367,-663,-166,784,-416,104,274,0,0,-829,-312,-0.0036149910251586995,-0.0009051108750774421,-0.004520101900236141,-0.0017011722471335056,7715100000000.0,108300000000.0,74100000000.0,30860400000000.0,433200000000.0,296400000000.0,0.014037407162577283,0.009604541742816036,0.5942986641618385,0.0236201223544306,0.016161136347768303,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.8366666666666667,0.8,0.9066666666666666,0.9297658862876255,0.9225589225589226,0.7966666666666666,0.8866666666666667,0.25333333333333335,0.22277227722772278,0.2391304347826087,0.698019801980198,0.10396039603960396,0.20108695652173914,0.08666666666666667,0.3,0.3416666666666667,0.35833333333333334,,,,,,,0.3866408379968432,0.8884649617693097,0.1861268952982255,0.27166666666666667,0.4929261171022342,True,True,-1.628405791109278,0.125,0.7150870820749443,0.75,-1.1483629575051062,0.125,-0.334443868691454,0.625,-0.37796447300922686,0.5,-0.6344599596385638,0.5,-3.8262996993807827,0.125,-0.7677197441216159,0.5
20260323,23:04:30,105560,KB금융,KOSPI,금융지주/은행,금융지주/은행,59283222345000.0,145300.0,1120856.0,-0.06378865979381443,-0.02679169457468189,-0.13921800947867302,0.1717741935483872,0.237649063032368,-0.05196881218804028,0.020269637674374952,0.10265101689770306,-0.13921800947867302,-0.13921800947867302,0.589396207073345,0.4592426560192597,0.0037802776901330395,0.0424062367783743,0.7640485405616021,-186,-22,205,-305,106,194,-1122,892,246,0,0,-199,-230,-0.00051447945630392,0.0001788026962892312,-0.00033567676001468875,-0.0003879681145898413,,,,,,,,,,,,True,True,False,3,4,0.75,consensus,0.41250000000000003,8.0,3.0597,3.6869,0.0,2.5659,0.5,0.658,1.0,True,0.9633333333333334,0.24666666666666667,0.38,0.5250836120401338,0.494949494949495,0.5633333333333334,0.77,0.8566666666666667,,,,,,0.6366666666666667,0.55,0.3416666666666667,0.35833333333333334,0.35,0.4,0.15,0.475,0.475,0.625,0.5,0.5466732880645925,0.6188888888888889,0.4716666666666667,0.49248479004087703,True,True,0.0,0.5555555555555556,1.4686142063796457,0.8888888888888888,-0.34366233510835564,0.3333333333333333,-0.6966090854898217,0.4444444444444444,-1.8708286933869707,0.16666666666666666,0.4165177723636443,0.7777777777777778,-2.508885626977823,0.1111111111111111,0.42834278578146834,0.6666666666666666
20260323,23:04:30,056080,유진로봇,KOSDAQ,기계,기계,1371069155600.0,26550.0,383419.0,-0.08131487889273359,-0.041516245487364656,-0.284366576819407,0.8789808917197452,1.2461928934010151,-0.14568417665513633,-0.04760196577824016,0.3147144024363069,-0.4190371991247265,-0.4190371991247265,0.9694258749805479,1.3929947891115748,0.018305781679565633,0.06910028381888782,0.4827508231475733,-8,1,4,-16,-3,14,-30,-3,27,0,2,-19,-33,-0.0011669724998662205,-0.00021880734372491635,-0.0013857798435911368,-0.00240688078097408,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.11333333333333333,0.8166666666666667,0.02,0.9130434782608695,0.8821548821548821,0.06333333333333334,0.05,0.43333333333333335,,,,,,0.38,0.21666666666666667,0.3416666666666667,0.83,,,,,,,0.5,0.38570633874981697,0.4777777777777778,0.44208333333333333,0.4920970611916264,True,True,0.5185063402294694,0.6818181818181818,0.018469751564756522,0.6363636363636364,0.5531270699997775,0.7272727272727273,-0.2561570301579531,0.45454545454545453,0.0,0.5454545454545454,0.47773726279299467,0.7272727272727273,0.7970066285065373,0.6363636363636364,0.31543979140658085,0.5454545454545454
20260323,23:04:30,000150,두산,KOSPI,복합기업,복합기업,20695721130000.0,1066000.0,70473.0,-0.10118043844856661,-0.020220588235294157,0.018147086914995114,0.3844155844155843,0.7885906040268456,-0.0432168020464031,0.13722840581771645,0.22108840290571696,-0.1658841940532081,-0.1658841940532081,1.1015023547717184,0.8198983161447975,0.006370981879383297,0.08031083546691249,0.6016345117081954,-137,-121,251,-277,-54,310,-382,399,-20,0,0,-331,17,-0.0013384409185842174,-0.0002609235003738186,-0.001599364418958036,8.214258345101695e-05,5622100000000.0,450600000000.0,35200000000.0,22488400000000.0,1802400000000.0,140800000000.0,0.08014798740684086,0.006261005674036392,0.9202842856761708,0.08709046612477234,0.00680333867641364,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.8566666666666667,0.4666666666666667,0.7833333333333333,0.7090301003344481,0.7878787878787878,0.61,0.6633333333333333,0.25,0.6782178217821783,0.15760869565217392,0.5693069306930693,0.5693069306930693,0.15760869565217392,0.36,0.65,0.3416666666666667,0.35833333333333334,,,,,,,0.46837781604247386,0.7107151109759805,0.3256385421150811,0.4275,0.49163204819144113,True,True,-0.8562923843655115,0.375,1.1843163049773666,0.875,-0.7622788948432856,0.375,-0.3257843906306764,0.625,-0.37796447300922814,0.5,-0.27618202818789783,0.375,-3.1286719748168403,0.125,0.0962530195034047,0.5
20260323,23:04:30,267260,HD현대일렉트릭,KOSPI,기계/공작기계,기계/공작기계,37849491750000.0,913000.0,112092.0,-0.0479666319082378,0.008839779005524795,-0.09693372898120678,0.1556962025316455,0.537037037037037,-0.06229137780516614,0.003278328235746697,0.09126766736057856,-0.17821782178217827,-0.17821782178217827,0.825374391367591,0.6712410067574752,0.0043063386128560106,0.048652067392332465,0.6754265478449734,-41,-138,175,-229,-143,364,-88,42,37,0,0,-372,-46,-0.0006050279393778121,-0.000377812206685708,-0.0009828401460635202,-0.00012153399655624173,1140100000000.0,281100000000.0,225700000000.0,4560400000000.0,1124400000000.0,902800000000.0,0.24655731953337426,0.1979650907815104,8.299599103148847,0.029707136027790914,0.02385236784586414,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.9333333333333333,0.2966666666666667,0.5633333333333334,0.5117056856187291,0.7037037037037037,0.48333333333333334,0.6333333333333333,0.59,0.30198019801980197,0.33152173913043476,0.09405940594059406,0.9356435643564357,0.9347826086956522,0.4866666666666667,0.5966666666666667,0.3416666666666667,0.35833333333333334,,,,,,,0.2425204476969436,0.5790818778644866,0.8201420576840293,0.4458333333333334,0.4882947486733066,True,True,-0.6480278129912431,0.5,-0.5948316106107017,0.5,1.7833774627448538,1.0,-1.0762553557307017,0.16666666666666666,-0.4472135954999578,0.5,-1.3772758433582841,0.16666666666666666,0.6539259046336106,0.6666666666666666,0.11229049640345035,0.5
20260323,23:04:30,060370,LS마린솔루션,KOSDAQ,건설,건설,1750001609000.0,29600.0,353794.0,-0.06329113924050633,-0.06180665610142633,-0.0326797385620915,-0.060317460317460325,0.2057026476578412,-0.02471169686985175,-0.009647019461328288,0.04421448730009403,-0.11904761904761907,-0.18904109589041096,1.0513057669754586,0.7333513928487932,0.006974175733457854,0.07780941842615918,0.8941044462106691,19,-26,5,35,-79,37,24,-76,42,3,0,-44,-52,0.001999998161144548,-0.0045142815637262655,-0.0025142834025817175,-0.002971425839414757,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.2,0.5166666666666667,0.71,0.19732441471571907,0.4781144781144781,0.7,0.6033333333333334,0.3233333333333333,,,,,,0.23333333333333334,0.15333333333333332,0.9116666666666666,0.35833333333333334,,,,,,,0.5,0.5377544452327061,0.44111111111111106,0.4141666666666667,0.483922644617862,True,True,-0.9561901864246242,0.375,-0.8067251782323961,0.25,-0.985844687582586,0.5,-0.2572511898370733,0.5,0.0,0.625,-1.6889682300264102,0.25,-1.3925608856118874,0.5,-2.0498210556520555,0.25
20260323,23:04:30,454910,두산로보틱스,KOSPI,기계,기계,6903327870000.0,83200.0,242380.0,-0.06830907054871216,-0.054545454545454564,-0.1721393034825871,0.07078507078507079,0.28,-0.11120606772780683,-0.13818106484358816,-0.02995443195398506,-0.3112582781456954,-0.3112582781456954,0.9565830509997335,0.8145355748901044,0.013787627506239249,0.05027876350596557,0.26072714777053707,4,-58,51,27,-98,63,41,-119,67,3,0,-71,-78,0.0003911157127178431,-0.0014196051794943935,-0.0010284894667765504,-0.0011298898367404356,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.6966666666666667,0.74,0.2733333333333333,0.3745819397993311,0.531986531986532,0.17333333333333334,0.16666666666666666,0.4533333333333333,,,,,,0.47,0.38,0.9116666666666666,0.35833333333333334,,,,,,,0.5,0.3039803610238393,0.48444444444444446,0.53,0.48347567942524466,True,True,0.5185063402294694,0.6818181818181818,-0.38432254749122385,0.45454545454545453,0.6377068889884976,0.8181818181818182,0.5627692329227737,0.7272727272727273,0.0,0.5454545454545454,0.34634549477176163,0.6363636363636364,2.1033050096319648,0.9090909090909091,0.8161535744200474,0.7272727272727273
20260323,23:04:30,088350,한화생명,KOSPI,보험,보험,4303566150000.0,4800.0,7928419.0,-0.0822179732313576,0.020191285866099973,-0.2727272727272727,0.5165876777251184,0.4201183431952662,-0.029862058511444634,0.19082075666735565,0.34588873051849434,-0.2727272727272727,-0.2727272727272727,1.088126469974497,1.0266683742834517,0.02557367496727104,0.08386012071583956,0.37838882397181856,-86,-39,119,-129,-54,153,3,-69,39,0,0,-183,-66,-0.0029975140500628763,-0.0012547733232821342,-0.004252287373345011,-0.0015336118395670529,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.61,0.8966666666666666,0.03666666666666667,0.7892976588628763,0.6262626262626263,0.6833333333333333,0.2733333333333333,0.2733333333333333,,,,,,0.1,0.32,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.4817787236917672,0.42444444444444446,0.28,0.4824579858788554,True,True,0.0,0.5714285714285714,-0.28600195777545223,0.42857142857142855,-2.0611244132898854,0.14285714285714285,-1.4577225064008916,0.14285714285714285,0.4082482904638638,0.6428571428571429,-0.447686206050032,0.42857142857142855,-3.2328449619153243,0.14285714285714285,-3.8048488774662292,0.14285714285714285
20260323,23:04:30,016360,삼성증권,KOSPI,증권,증권,9537240000000.0,94200.0,482927.0,-0.07917888563049857,-0.024844720496894457,-0.17729257641921392,0.19240506329113916,0.24933687002652527,-0.053075995174909574,0.043497526032050926,0.12503358977676493,-0.17729257641921392,-0.17729257641921392,0.743909979380884,0.6253097460330777,0.0066748060340308096,0.04648898658544351,0.759301751878023,-66,-85,139,-159,45,33,-319,150,59,0,0,-114,-169,-0.0016671489864992389,0.00047183461882053927,-0.0011953143676786996,-0.0017720011240149143,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.7633333333333333,0.48,0.25333333333333335,0.5451505016722408,0.5084175084175084,0.5566666666666666,0.64,0.67,,,,,,0.43333333333333335,0.2866666666666667,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.5007136020179498,0.5566666666666666,0.355,0.48225699244394893,True,True,0.0,0.55,0.050488553341722385,0.6,1.3155169521485528,1.0,-0.4718652629790967,0.4,-0.33333333333333465,0.5,0.27192066121443664,0.6,0.7931631358277337,0.7,0.8941402425111784,0.6
20260323,23:04:30,098460,고영,KOSDAQ,전자장비와기기,전자장비와기기,2186653946750.0,27100.0,1419797.0,-0.06712564543889843,-0.06712564543889843,-0.15047021943573669,0.13389121338912124,0.7405266538214514,-0.09891936824605152,-0.08039476288776404,0.10678878100080658,-0.22238163558106172,-0.22238163558106172,1.1270472235895284,0.9153660741440485,0.03504840850625099,0.07084921683270465,0.5612713269125782,41,-12,-31,15,-45,28,151,-57,-95,1,0,-30,94,0.0006859796001234827,-0.002057938800370448,-0.0013719592002469653,0.004298805494107158,64100000000.0,5800000000.0,7300000000.0,256400000000.0,23200000000.0,29200000000.0,0.0904836193447738,0.11388455538221529,8.52829152398596,0.010609817815243198,0.013353736215737128,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.3433333333333333,0.93,0.3333333333333333,0.47157190635451507,0.7744107744107744,0.22,0.46,0.23333333333333334,0.15346534653465346,0.21739130434782608,0.07920792079207921,0.6138613861386139,0.782608695652174,0.38333333333333336,0.89,0.7416666666666667,0.35833333333333334,,,,,,,0.1500215238915196,0.4518632028197246,0.5432678050413737,0.5933333333333334,0.480002844783921,True,True,-0.6157769668959387,0.5,-0.5563424059022143,0.3333333333333333,0.640772067759789,0.8333333333333334,-0.08083955187837656,0.5,0.0,0.5833333333333334,-0.1664974988633547,0.5,0.500497954887688,0.6666666666666666,0.003590109979198175,0.5
20260323,23:04:30,175330,JB금융지주,KOSPI,금융지주/은행,금융지주/은행,5977051292000.0,28400.0,429183.0,-0.08239095315024236,-0.01730103806228378,-0.2426666666666667,0.1568228105906313,0.17842323651452285,-0.07986392353798799,0.013622033192552507,0.10114864537391566,-0.2426666666666667,-0.2426666666666667,0.6277781876805555,0.5226254361942617,0.003210374389070911,0.05680176603778978,0.7043850939842359,22,-52,29,44,-58,12,36,-43,3,3,0,-14,-7,0.0007361489445287496,-0.0009703781541515337,-0.000234229209622784,-0.000117114604811392,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.6566666666666666,0.2,0.06333333333333334,0.5183946488294314,0.4377104377104377,0.33666666666666667,0.36,0.8266666666666667,,,,,,0.66,0.6033333333333334,0.9116666666666666,0.35833333333333334,,,,,,,0.5,0.34322101730797383,0.6088888888888889,0.6333333333333333,0.47910862380775426,True,True,0.0,0.5555555555555556,-0.7986422185935423,0.2222222222222222,-1.1623873099253281,0.2222222222222222,1.0973134267007794,0.8888888888888888,0.5345224838248486,0.6666666666666666,-0.0709995825955744,0.6666666666666666,0.7335683353689936,0.7777777777777778,-0.8637161018180911,0.5555555555555556
20260323,23:04:30,397030,에이프릴바이오,KOSDAQ,제약,제약,1685337597200.0,59000.0,253998.0,-0.0852713178294574,-0.10197869101978696,-0.10741301059001518,0.2473572938689217,1.1184919210053859,-0.09564684242795829,0.0018537123774213793,0.2514472067804401,-0.1917808219178082,-0.1917808219178082,1.170549826707446,1.0992057414042178,0.015027839770546834,0.07884545911210028,0.6621173114280262,-36,0,35,40,-102,65,46,-93,48,0,0,-62,-47,0.002373411716824898,-0.006052199877903489,-0.0036787881610785915,-0.0027887587672692548,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.19,0.7766666666666666,0.5266666666666666,0.6053511705685619,0.8552188552188552,0.24333333333333335,0.6,0.18666666666666668,,,,,,0.13333333333333333,0.16666666666666666,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.5661140051574833,0.3955555555555556,0.25,0.47841174780131296,True,True,-0.277350098112618,0.5,0.30309874949428744,0.5714285714285714,-0.5088802067331092,0.42857142857142855,-1.3117655453332706,0.14285714285714285,0.0,0.5357142857142857,-0.11639211999338367,0.5,-2.4010945996732853,0.21428571428571427,-1.5175470025720923,0.2857142857142857
20260323,23:04:30,003240,태광산업,KOSPI,화학,화학,1613316600000.0,1176000.0,4347.0,-0.0876648564778898,0.07988980716253447,0.07201458523245208,0.49428208386276995,0.29801324503311255,-0.03874448258950469,0.22006466896062804,0.31931005469078677,-0.2509554140127389,-0.2509554140127389,1.4399694255602333,1.0267333082261685,0.004303322112969023,0.07405915413190622,0.8018741756670755,-19,1,17,-30,3,23,-20,6,18,0,2,-27,-14,-0.0018595234190238916,0.00018595234190238916,-0.0016735710771215023,-0.0008677775955444828,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.17666666666666667,0.29333333333333333,0.8466666666666667,0.7792642140468228,0.5488215488215489,0.6266666666666667,0.3333333333333333,0.06333333333333334,,,,,,0.3333333333333333,0.4166666666666667,0.3416666666666667,0.83,,,,,,,0.5,0.6269504859070077,0.3544444444444444,0.4804166666666667,0.47753744023287503,True,True,0.5248143216771676,0.7777777777777778,0.7049383142094475,0.7777777777777778,-0.1752848562412522,0.5555555555555556,-0.24543215579928346,0.4444444444444444,0.0,0.5555555555555556,0.17916289082559841,0.4444444444444444,-0.6008410045728156,0.4444444444444444,0.28422130216891184,0.4444444444444444
20260323,23:04:30,024110,기업은행,KOSPI,금융지주/은행,금융지주/은행,20533716126750.0,23050.0,1376581.0,-0.04356846473029041,0.00875273522975939,-0.19264448336252193,0.11352657004830924,0.1670886075949367,-0.04771741375748817,0.013780970532180081,0.07923774444773923,-0.19264448336252193,-0.19264448336252193,0.5484945842471911,0.4154729026635967,0.0018364478876950587,0.03548942396384886,0.8873748715509402,-196,26,166,-295,99,179,-427,226,186,0,5,-196,-201,-0.0014366615286732878,0.0004821338689445949,-0.0009545276597286929,-0.0009788778551299351,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.8533333333333334,0.06666666666666667,0.18333333333333332,0.43812709030100333,0.4276094276094276,0.58,0.59,0.9,,,,,,0.49,0.4,0.3416666666666667,0.9716666666666667,,,,,,,0.5,0.4438139702487528,0.6333333333333333,0.5508333333333333,0.47745574012139225,True,True,0.0,0.5555555555555556,0.3223578961450992,0.7777777777777778,0.8389404062939307,0.8888888888888888,0.18185812408804952,0.5555555555555556,0.5345224838248486,0.6666666666666666,-0.1312417677468822,0.5555555555555556,0.698440634236881,0.6666666666666666,1.3431564265270795,0.8888888888888888
20260323,23:04:30,009540,HD한국조선해양,KOSPI,조선/해양,조선/해양,31847902200000.0,366000.0,278996.0,-0.09517923362175529,-0.10622710622710618,-0.19026548672566368,-0.10513447432762835,-0.11165048543689315,-0.13187855787476277,-0.12926249008723234,-0.13768222647621853,-0.22457627118644063,-0.23670490093847762,0.730336951426798,0.5810466699432433,0.0035721879155670103,0.04917117617717773,1.0338068965542795,-179,-171,341,-229,-297,514,-305,-70,360,0,0,-526,-375,-0.0007190426501623708,-0.0009325574982455202,-0.001651600148407891,-0.0011774715886938387,7965500000000.0,1151600000000.0,744300000000.0,31862000000000.0,4606400000000.0,2977200000000.0,0.14457347310275565,0.09344046199234197,0.9995575356223715,0.14463747003091462,0.09348182436958125,True,True,True,3,4,0.75,,0.5,,,,,,,,,False,0.9133333333333333,0.21666666666666667,0.19666666666666666,0.13043478260869565,0.16835016835016836,0.09,0.39666666666666667,0.7,0.8564356435643564,0.842391304347826,0.5594059405940595,0.7821782178217822,0.7336956521739131,0.33666666666666667,0.37333333333333335,0.3416666666666667,0.35833333333333334,,,,,,,0.7527442961687473,0.1964236568584395,0.7386246233318984,0.35250000000000004,0.4768860485323895,True,True,2.0280806634834145,1.0,-1.4201773796966521,0.16666666666666666,0.7940469812815709,0.8333333333333334,-0.3455557478597342,0.3333333333333333,-0.3110855084191276,0.5833333333333334,0.7104183847362607,0.8333333333333334,3.8967492766019034,1.0,-0.9716861462748154,0.16666666666666666
20260323,23:04:30,039490,키움증권,KOSPI,증권,증권,12634260502000.0,415000.0,149478.0,-0.09880564603691644,-0.03488372093023251,-0.16246215943491427,0.4874551971326164,0.4981949458483754,-0.06177584355394794,0.06346630221235161,0.2465113950665181,-0.16246215943491427,-0.16246215943491427,1.0314406480946006,0.796203204539946,0.005110063702563349,0.06169946473135964,1.0207091045971106,-77,-76,152,-125,-80,196,-229,172,48,0,0,-205,-57,-0.000989373299531164,-0.000633198911699945,-0.001622572211231109,-0.0004511542245862108,,,,,,,,,,,,True,True,False,2,4,0.5,consensus,0.5,,,,,,,,,False,0.7933333333333333,0.36,0.31333333333333335,0.7759197324414716,0.6801346801346801,0.4866666666666667,0.67,0.36,,,,,,0.3433333333333333,0.52,0.3416666666666667,0.35833333333333334,,,,,,,0.5,0.5852108825152303,0.4533333333333333,0.39083333333333337,0.4766963941533507,True,True,0.0,0.55,0.8472848385513347,0.8,-0.8308528118832976,0.3,-0.24666874457619783,0.6,-0.33333333333333465,0.5,0.09093697412672604,0.5,-1.9248063950108303,0.3,-0.2302367179081607,0.5
