symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
004170,신세계,유통/백화점,,,,,,,10.3639,4.3338,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5812,0.0,22.1167,0.0,1.0,0.6742,인바운드 증가 모멘텀은 2Q에 더 강화될 전망,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.7003787878787879,0.03813447754011012,0.7878787878787878,0.5656565656565656,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8214285714285714,,,,,,0.9318181818181818,0.7878787878787878,,3,0.7673430735930735
365340,성일하이텍,전기제품,,,,,,,10.1518,4.2306,2.0,1.0,0.0,0.7794,0.0,0.0,0.0,0.0,-0.1022,0.925,0.5,15.873,0.0,1.0,0.7085,성일하이텍(365340) 콥데이 後記: 본격적인 실적 턴러어라운드 시작,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6935606060606061,0.03793565511661075,0.7803030303030303,0.9116161616161617,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.8095238095238095,,,,,,0.9166666666666666,0.7803030303030303,,3,0.7577193639693639
200710,에이디테크놀로지,반도체와반도체장비,,,,,,,10.0001,3.242,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1377,0.5362,0.0,25.2747,0.0,1.0,0.7822,콥데이 후기: 전성기를 넘어보자,1.0,1.0,1.0,0.2518,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6560606060606061,0.0460812411116352,0.8939393939393939,0.7053030303030303,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7619047619047619,,,,,,0.8409090909090909,0.8939393939393939,,3,0.7538981851481852
229640,LS에코에너지,전기장비,,,,,,,10.072,3.8844,2.0,1.0,0.0,0.7386,0.0,0.0,0.0,0.0,-0.0026,0.8237,0.5,23.1102,0.0,1.0,0.6742,LS에코에너지(229640) 희토류 탈중국화 밸류체인 한 축을 담당하면서 성장성 부각,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6765151515151515,0.0392807471936483,0.8181818181818182,0.6003787878787878,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7857142857142857,,,,,,0.8863636363636364,0.8181818181818182,,3,0.7523414085914086
010060,OCI홀딩스,화학,,,,,,,10.1245,2.9182,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.043,0.6035,0.0,77.6316,0.0,1.0,0.8219,태양광 중심으로 재편되는 에너지 안보 패러..,1.0,1.0,1.0,0.0453,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6424242424242426,0.03867523039846883,0.803030303030303,0.44128787878787873,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7976190476190477,,,,,,0.8106060606060606,0.803030303030303,,3,0.7381888944388945
023530,롯데쇼핑,유통/백화점,,,,,,,10.0022,3.1377,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0608,0.6198,0.0,33.7047,0.0,1.0,0.7444,백화점에서 확산되는 온기(溫氣),1.0,1.0,1.0,0.0874,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6492424242424243,0.03968975990736199,0.8257575757575758,0.5656565656565656,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7738095238095238,,,,,,0.8257575757575758,0.8257575757575758,,3,0.7377643190143189
352820,하이브,엔터테인먼트/게임,,,,,,,9.784,2.6371,4.0,2.0,0.0,0.7507,0.0,0.0,0.0,0.0,0.067,0.8215,0.5,20.0,3.2258,0.6677,0.7822,하이브(352820) 확신의 실적 모멘텀이 시작된다,1.0,2.0,1.0,0.2225,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6219696969696971,0.04595398133402873,0.8863636363636364,0.8712121212121213,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.75,,,,,,0.7651515151515151,0.8863636363636364,,3,0.7323863636363636
039200,오스코텍,제약,,,,,,,9.6345,2.0539,2.0,1.0,0.0,0.7455,0.0,0.0,0.0,0.0,-0.0771,0.8726,0.5,43.4034,0.0,1.0,0.7085,오스코텍(039200) NDR 후기: 열매가 주렁주렁,1.0,1.0,1.0,0.2866,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5878787878787879,0.04790966572986731,0.9015151515151515,0.7342171717171717,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7380952380952381,,,,,,0.6893939393939394,0.9015151515151515,,3,0.716818598068598
035900,JYP Ent.,엔터테인먼트/게임,,,,,,,9.5637,1.9458,4.0,2.0,0.0,0.7476,0.0,0.0,0.0,0.0,0.0428,0.8248,0.5,28.9398,2.2222,0.6778,0.7822,JYP Ent.(035900) 육각형 포트폴리오를 향해,1.0,2.0,1.0,0.2338,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5776515151515151,0.045401463192483255,0.8787878787878788,0.8712121212121213,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7142857142857143,,,,,,0.6666666666666666,0.8787878787878788,,3,0.6970758408258408
122870,와이지엔터테인먼트,엔터테인먼트/게임,,,,,,,9.465,2.1271,4.0,2.0,0.0,0.7536,0.0,0.0,0.0,0.0,0.0743,0.8088,0.5,25.0,8.1081,0.6189,0.7822,와이지엔터테인먼트(122870) 모멘텀 플레이 가능 구간,1.0,2.0,1.0,0.2308,0.0,4.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5946969696969697,0.0445224902984149,0.8712121212121212,0.8712121212121213,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6785714285714286,,,,,,0.7045454545454546,0.8712121212121212,,3,0.6885135697635698
215200,메가스터디교육,교육서비스,,,,,,,9.5258,3.2167,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0739,1.0,1.0,25.0,0.0,1.0,0.8219,메가스터디교육(215200) 국내 교육기업 대장,1.0,1.0,1.0,-0.0773,-0.3935,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6526515151515152,0.030841408022036144,0.6818181818181818,0.29545454545454547,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7023809523809523,,,,,,0.8333333333333334,0.6818181818181818,,3,0.6735826673326673
347700,스피어,우주항공과국방,,,,,,,8.3081,2.8434,2.0,1.0,0.0,0.7607,0.0,0.0,0.0,0.0,-0.0103,0.8021,0.5,0.0,0.0,0.7,0.6742,스피어(347700) 스페이스X 발사체 성장은 곧 나의 성장,1.0,1.0,1.0,0.6412,5.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6356060606060606,0.05428773366755876,0.9545454545454546,0.9772727272727273,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.5357142857142857,,,,,,0.7954545454545454,0.9545454545454546,,3,0.6720966533466534
004000,롯데정밀화학,화학,,,,,,,9.5768,3.8189,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.2877,0.0,1.0,0.6742,롯데정밀화학(004000) 암모니아 가격 상승으로 인한 반사수혜 전망,1.0,1.0,1.0,-0.2757,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6731060606060606,0.023375752681812207,0.5833333333333334,0.44128787878787873,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.7261904761904762,,,,,,0.8787878787878788,0.5833333333333334,,3,0.6660818348318347
011070,LG이노텍,디스플레이/IT부품,,,,,,,9.4013,2.8568,2.0,2.0,0.0,0.7964,0.0,0.0,0.0,0.0,-0.0036,0.5832,0.0,17.5549,4.0,0.96,0.7822,안 살 이유가 없다,1.0,2.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6390151515151516,0.03337015108268143,0.7272727272727273,0.7272727272727273,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6666666666666666,,,,,,0.803030303030303,0.7272727272727273,,3,0.6655157342657343
006400,삼성SDI,2차전지/배터리,,,,,,,9.1487,2.3091,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0181,0.582,0.0,28.7554,0.0,1.0,0.7822,26년 영업 흑자 전환 예상,1.0,1.0,1.0,0.2414,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6015151515151516,0.04132548700382437,0.8333333333333334,0.6603535353535354,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6309523809523809,,,,,,0.7196969696969697,0.8333333333333334,,3,0.6628975191475192
178320,서진시스템,통신장비/네트워크,,,,,,,9.3695,2.3987,2.0,1.0,0.0,0.6977,0.0,0.0,0.0,0.0,-0.0038,0.925,0.5,47.2135,0.0,1.0,0.6742,서진시스템(178320) 수직계열화의 신이 보여줄 Showtime,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.6083333333333334,0.0374480698155847,0.7575757575757576,0.8522727272727273,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6547619047619048,,,,,,0.7348484848484849,0.7575757575757576,,3,0.6553966866466866
005440,현대지에프홀딩스,복합기업,,,,,,,8.6835,2.2999,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.051,0.6322,0.0,18.75,0.0,1.0,0.7085,조정이 주는 멋진 기회!,1.0,1.0,1.0,0.3397,0.0,1.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5981060606060606,0.04277635053638948,0.8560606060606061,0.7184343434343434,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.5833333333333334,,,,,,0.7121212121212122,0.8560606060606061,,3,0.6486742424242424
089970,브이엠,반도체와반도체장비,,,,,,,8.8522,1.2929,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2296,0.595,0.0,51.4423,0.0,1.0,0.7822,예상보다 좋습니다,1.0,1.0,1.0,0.3059,0.0,2.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5401515151515153,0.04232215620227021,0.8484848484848485,0.7053030303030303,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6071428571428571,,,,,,0.5984848484848485,0.8484848484848485,,3,0.63374333999334
047050,포스코인터내셔널,무역회사와판매업체,,,,,,,9.2526,2.1161,3.0,3.0,0.0,0.7936,0.0,0.0,0.0,0.0,0.0115,0.5714,0.0,20.4986,3.3838,0.7662,0.8219,"단단한 펀더멘털, 축소될 밸류에이션 갭",1.0,3.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,3.8,0.5912878787878788,0.03273057328050746,0.7196969696969697,0.7196969696969697,ridge_fewshot,8,,,,,,,,,0,,,,,,,,0.6428571428571429,,,,,,0.696969696969697,0.7196969696969697,,3,0.6333895271395271
