symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_1d,event_expected_alpha_3d,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,event_best_strategy,event_backtest_confidence,event_valid_sample_size,event_price_coverage_pct,event_interpretation_label,event_interpretation_note,event_tactical_label,event_tactical_note,event_sector,event_sector_valid_sample_size,event_sector_price_coverage_pct,event_sector_interpretation_label,event_sector_tactical_label,event_sector_interpretation_note,event_sector_tactical_note,event_sector_reaction_profile,event_sector_interpretable_score,event_interpretable_score,event_win_rate_5d,event_sample_size,event_reaction_profile,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
089970,브이엠,반도체와반도체장비,,,,,,,8.4924,1.2929,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2296,0.595,0.0,51.4423,0.0,1.0,0.4224,예상보다 좋습니다,1.0,1.0,1.0,0.3059,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.557484076433121,0.06381441851334342,0.8535031847133758,0.5777070063694267,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.6071428571428571,,,,,,0.6305732484076433,0.8535031847133758,,3,0.6413500909918106
069540,,통신장비,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,2.0,0.0,2.0,DILUTION,negative,12.63,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,통신장비/네트워크,0.0,0.0,,,,,,0.0,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,3.6,0.38837579617834395,0.027341193866818807,0.7452229299363057,0.2760084925690021,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.7452229299363057,0.975,3,0.6348071193753851
245620,,생명과학도구및서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,2.0,0.0,2.0,DILUTION,negative,13.41,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,생명과학도구및서비스,0.0,0.0,해석 보류,성과 대기,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,아직 5일 성과가 붙지 않아 방향 판단보다 기록 축적이 먼저입니다.,성과 대기,0.0,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,3.6,0.38837579617834395,0.027341193866818807,0.7452229299363057,0.4670912951167728,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.7452229299363057,0.975,3,0.6348071193753851
340930,,전자장비와기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.864,-1.5758,-4.0709,-0.6566,1.0,0.0,1.0,DILUTION,negative,13.41,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,전자장비와기기,0.0,0.0,해석 보류,성과 대기,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,아직 5일 성과가 붙지 않아 방향 판단보다 기록 축적이 먼저입니다.,성과 대기,0.0,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,3.6,0.38837579617834395,0.027341193866818807,0.7452229299363057,0.37048832271762205,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.7452229299363057,0.975,3,0.6348071193753851
034730,SK,석유와가스,,,,,,,8.0715,3.3901,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1981,0.6498,0.0,-0.2494,0.0,1.0,0.4438,자사주 소각에 따른 재무적 효과 결국 주가에..,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6664012738853504,0.023146836287260563,0.7261146496815286,0.7261146496815286,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.5595238095238095,,,,,,0.8598726114649682,0.7261146496815286,,3,0.6343297228249457
064760,티씨케이,반도체와반도체장비,,,,,,,8.7149,2.4193,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0094,0.5742,0.0,33.6303,0.0,1.0,0.3641,1Q26 예상 영업이익 QoQ +53.0%,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6262738853503185,0.005467170949102821,0.6942675159235668,0.5777070063694267,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.6190476190476191,,,,,,0.7707006369426752,0.6942675159235668,,3,0.6318606950374466
352820,하이브,엔터테인먼트/게임,,,,,,,9.4242,2.6371,4.0,2.0,0.0,0.7507,0.0,0.0,0.0,0.0,0.067,0.8215,0.5,20.0,3.2258,0.6677,0.4224,하이브(352820) 확신의 실적 모멘텀이 시작된다,1.0,2.0,1.0,0.2225,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6348726114649682,-0.07382223646166788,0.46496815286624205,0.3388535031847134,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.75,,,,,,0.7898089171974523,0.46496815286624205,,3,0.6270118814306713
034020,두산에너빌리티,기계/공작기계,0.5323749999999999,0.1999999999999999,0.675,0.2888888888888889,0.66875,0.6749999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5718152866242039,0.04094711258927598,0.7961783439490446,0.4479830148619958,numpy_mlp,461,,,,,,,,,0,,,,,,,0.6,,,,,,,0.6624203821656051,0.7961783439490446,,3,0.6201311963445029
000040,,자동차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6973,-1.2718,-3.2854,-0.5299,3.0,0.0,2.0,DILUTION,negative,5.76,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,자동차/완성차,0.0,0.0,,,,,,0.0,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,3.6,0.38837579617834395,0.006983311696035766,0.7070063694267515,0.5175159235668789,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.7070063694267515,0.9333333333333333,3,0.6108079069926717
011210,현대위아,자동차부품/타이어,,,,,,,7.4741,2.5416,2.0,1.0,0.0,0.7914,0.0,0.0,0.0,0.0,-0.0771,0.9014,0.5,-6.2192,0.0,1.0,0.3826,현대위아(011210) Corp. Day 후기: 열관리 매출 증가와 인도 증설,1.0,1.0,1.0,0.2866,-0.1393,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6291401273885351,0.05788161292457007,0.8471337579617835,0.8067940552016984,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.4523809523809524,,,,,,0.7770700636942676,0.8471337579617835,,3,0.6077058689717926
047050,포스코인터내셔널,무역회사와판매업체,,,,,,,8.8745,2.1161,3.0,3.0,0.0,0.7936,0.0,0.0,0.0,0.0,0.0115,0.5714,0.0,20.4986,3.3838,0.7662,0.4438,"단단한 펀더멘털, 축소될 밸류에이션 갭",1.0,3.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6090764331210192,-0.023160748945968052,0.5923566878980892,0.5923566878980892,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.6428571428571429,,,,,,0.732484076433121,0.5923566878980892,,3,0.6070514278714914
042660,한화오션,조선/해양,0.5554416666666667,0.3333333333333333,0.62,0.4944444444444444,0.76875,0.4333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5517515923566879,-0.03622547139187214,0.5605095541401274,0.714968152866242,numpy_mlp,461,,,,,,,,,0,,,,,,,0.7,,,,,,,0.6178343949044586,0.5605095541401274,,3,0.6066550124619219
017670,SK텔레콤,통신서비스,,,,,,,8.0996,2.3863,1.0,1.0,0.0,0.8,5.0667,0.0,-0.2905,0.0,0.0684,0.6195,0.0,25.3133,0.0,1.0,0.3138,이번엔 기대가 되는 4월입니다,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6205414012738855,-0.005541911376799992,0.6560509554140127,0.6560509554140127,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.5714285714285714,,,,,,0.7579617834394905,0.6560509554140127,,3,0.6006855008049274
023160,태광,조선/해양,,,,,,,8.3749,1.9927,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0853,0.559,0.0,34.9911,0.0,1.0,0.3826,앞으로 좋아질 실적과 주주환원까지,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6004777070063694,-0.009006058082387193,0.6496815286624203,0.714968152866242,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.5952380952380952,,,,,,0.7133757961783439,0.6496815286624203,,3,0.5996145971862532
043370,피에이치에이,자동차부품/타이어,,,,,,,7.6989,2.672,1.0,1.0,0.0,0.8,1.6908,0.0,-0.1393,0.0,0.1177,0.649,0.0,10.3753,0.0,1.0,0.3138,자기주식 7.0% 보유 중,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6406050955414013,0.007328328680378752,0.7133757961783439,0.8067940552016984,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.4880952380952381,,,,,,0.802547770700637,0.7133757961783439,,3,0.5917315566599006
229640,LS에코에너지,전기장비,,,,,,,9.7618,3.8844,2.0,1.0,0.0,0.7386,0.0,0.0,0.0,0.0,-0.0026,0.8237,0.5,23.1102,0.0,1.0,0.3641,LS에코에너지(229640) 희토류 탈중국화 밸류체인 한 축을 담당하면서 성장성 부각,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6807324840764332,-0.09457561100143043,0.1337579617834395,0.23089171974522293,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.7976190476190477,,,,,,0.89171974522293,0.1337579617834395,,3,0.5790591971722545
138930,BNK금융지주,금융지주/은행,,,,,,,7.7991,2.0201,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2337,0.6165,0.0,22.9303,0.0,1.0,0.3826,"1분기 NIM 상승과 대손비용 안정화, CET 1 비..",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.603343949044586,-0.009012581617875264,0.643312101910828,0.39649681528662417,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.5119047619047619,,,,,,0.7197452229299363,0.643312101910828,,3,0.5665058269755722
316140,우리금융지주,금융지주/은행,,,,,,,7.3177,1.2972,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2125,0.6347,0.0,19.4444,0.0,1.0,0.402,동양생명 완전자회사화는 ABL생명 통합을 위..,1.0,1.0,1.0,0.2636,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5603503184713376,0.04255958861609231,0.802547770700637,0.39649681528662417,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.44047619047619047,,,,,,0.6369426751592356,0.802547770700637,,3,0.5638880625743683
052770,,게임엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,-0.7879,-2.0353,-0.3283,2.0,0.0,1.0,CORRECTION,neutral,5.77,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,존재 확인,방향성이 약한 공시라 단독 매수 재료보다 존재 여부만 확인하는 편이 낫습니다.,엔터테인먼트/미디어,0.0,0.0,해석 보류,존재 확인,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,방향성이 약한 공시가 많아 매수 재료보다 존재 여부만 확인하는 편이 낫습니다.,성과 대기,0.0,-0.078,0.0,18.0,반응 약함,0.0,3.6,0.38837579617834395,-0.025031611647296653,0.5828025477707006,0.6512738853503184,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.5828025477707006,0.9083333333333333,3,0.5630860043832614
355690,,전자장비와기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,-0.7879,-2.0355,-0.3283,2.0,0.0,1.0,CORRECTION,neutral,16.41,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,존재 확인,방향성이 약한 공시라 단독 매수 재료보다 존재 여부만 확인하는 편이 낫습니다.,전자장비와기기,0.0,0.0,해석 보류,존재 확인,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,방향성이 약한 공시가 많아 매수 재료보다 존재 여부만 확인하는 편이 낫습니다.,성과 대기,0.0,-0.078,0.0,18.0,반응 약함,0.0,3.6,0.38837579617834395,-0.025031611647296653,0.5828025477707006,0.37048832271762205,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.5828025477707006,0.9083333333333333,3,0.5630860043832614
006800,미래에셋증권,증권,0.5810083333333333,0.5,0.74,0.3999999999999999,0.54375,0.4333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5288216560509554,-0.1206084672009782,0.08280254777070063,0.20541401273885349,numpy_mlp,461,,,,,,,,,0,,,,,,,0.85,,,,,,,0.5668789808917197,0.08280254777070063,,3,0.5615480476322348
402340,SK스퀘어,복합기업,0.5365388888888889,0.688888888888889,0.395,0.7000000000000001,0.3125,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5030254777070065,-0.06156720013806952,0.5095541401273885,0.7664543524416136,numpy_mlp,461,,,,,,,,,0,,,,,,,0.65,,,,,,,0.5095541401273885,0.5095541401273885,,3,0.5542509000276932
298050,HS효성첨단소재,화학/석유화학,,,,,,,7.1707,0.906,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1328,0.5548,0.0,19.5219,0.0,1.0,0.4438,든든한 본업과 탄소섬유 기대감 부각,1.0,1.0,1.0,0.3623,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5202229299363057,0.05155602091254975,0.8343949044585988,0.8492569002123144,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.4166666666666667,,,,,,0.5477707006369427,0.8343949044585988,,3,0.5453852278294954
307950,현대오토에버,IT소프트웨어 (플랫폼/SI),,,,,,,2.9245,0.1763,2.0,1.0,0.0,0.7756,0.0,0.0,0.0,0.0,0.0239,0.7903,0.5,-10.1796,0.0,1.0,0.4438,현대오토에버(307950) GTC 2026 ‘HMG-엔비디아’ 로봇/자율주행 협력의 숨은 수혜자,0.0,0.0,0.5,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,1.0,3.6,0.7527070063694268,0.07039682811890444,0.8662420382165605,0.8471337579617835,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.15476190476190477,,,,,,0.9745222929936306,0.8662420382165605,,3,0.534676191642752
039200,오스코텍,제약,,,,,,,9.3086,2.0539,2.0,1.0,0.0,0.7455,0.0,0.0,0.0,0.0,-0.0771,0.8726,0.5,43.4034,0.0,1.0,0.3826,오스코텍(039200) NDR 후기: 열매가 주렁주렁,1.0,1.0,1.0,0.2866,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6062101910828026,-0.08625866281237361,0.14012738853503184,0.46496815286624205,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.7380952380952381,,,,,,0.7261146496815286,0.14012738853503184,,3,0.5248893224609784
122870,와이지엔터테인먼트,엔터테인먼트/게임,,,,,,,9.1052,2.1271,4.0,2.0,0.0,0.7536,0.0,0.0,0.0,0.0,0.0743,0.8088,0.5,25.0,8.1081,0.6189,0.4224,와이지엔터테인먼트(122870) 모멘텀 플레이 가능 구간,1.0,2.0,1.0,0.2308,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.6119426751592357,-0.07768570296602581,0.18471337579617833,0.3388535031847134,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.6785714285714286,,,,,,0.7388535031847133,0.18471337579617833,,3,0.5156973997340238
035900,JYP Ent.,엔터테인먼트/게임,,,,,,,9.2039,1.9458,4.0,2.0,0.0,0.7476,0.0,0.0,0.0,0.0,0.0428,0.8248,0.5,28.9398,2.2222,0.6778,0.4224,JYP Ent.(035900) 육각형 포트폴리오를 향해,1.0,2.0,1.0,0.2338,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5976114649681529,-0.09864425026296107,0.12101910828025478,0.3388535031847134,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.7142857142857143,,,,,,0.7070063694267515,0.12101910828025478,,3,0.5068029502344789
035420,NAVER,IT소프트웨어 (플랫폼/SI),0.4404416666666666,0.5333333333333333,0.12,0.8055555555555555,0.26875,0.4333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,1.0,3.6,0.7670382165605096,0.04751814007935258,0.8280254777070064,0.8471337579617835,numpy_mlp,461,,,,,,,,,0,,,,,,,0.2,,,,,,,0.9808917197452229,0.8280254777070064,,3,0.4953735114926614
256150,한독크린텍,가정용기기와용품,,,,,,,6.4673,1.8348,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0429,0.5798,0.0,0.0,0.0,1.0,0.3826,국내 정수기용 카본블록 필터 1위 업체,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5890127388535031,-0.02025044233867964,0.6050955414012739,0.6050955414012739,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.35714285714285715,,,,,,0.7006369426751592,0.6050955414012739,,3,0.4920482781549659
028260,삼성물산,건설/건자재,0.4654472222222222,0.5555555555555556,0.38,0.4444444444444445,0.4562499999999999,0.6749999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5402866242038217,0.05303433929405414,0.8407643312101911,0.6592356687898089,numpy_mlp,461,,,,,,,,,0,,,,,,,0.3,,,,,,,0.5923566878980892,0.8407643312101911,,3,0.4797788008861812
068270,셀트리온,제약/바이오 (대형),0.4640888888888889,0.2222222222222222,0.36,0.8444444444444444,0.4875,0.7125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5488853503184714,0.11652213828711157,0.910828025477707,0.9203821656050956,numpy_mlp,461,,,,,,,,,0,,,,,,,0.25,,,,,,,0.6114649681528662,0.910828025477707,,3,0.4753946275270008
178320,서진시스템,통신장비/네트워크,,,,,,,9.0594,2.3987,2.0,1.0,0.0,0.6977,0.0,0.0,0.0,0.0,-0.0038,0.925,0.5,47.2135,0.0,1.0,0.3641,서진시스템(178320) 수직계열화의 신이 보여줄 Showtime,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.623407643312102,-0.20028780022721537,0.025477707006369428,0.4713375796178344,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.6666666666666666,,,,,,0.7643312101910829,0.025477707006369428,,3,0.47437836844683967
042500,링네트,IT서비스,,,,,,,6.086,1.0966,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.076,0.5642,0.0,0.0,0.0,1.0,0.4224,네트워크 통합(NI)의 수익 방정식,1.0,1.0,1.0,0.1975,-0.297,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5345541401273886,0.0012708319126803723,0.6878980891719745,0.6114649681528662,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.30952380952380953,,,,,,0.5796178343949044,0.6878980891719745,,3,0.4712846468817805
053580,웹케시,소프트웨어,,,,,,,6.7054,1.1669,2.0,1.0,0.0,0.7777,0.0,0.0,0.0,0.0,-0.1051,0.925,0.5,42.2319,0.0,1.0,0.402,웹케시(053580) 콥데이 後記: 금융 AI Agent 기업으로 도약 중,0.2,0.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,,0.0,0.0,,0.0,,0.0,3.6,0.5431528662420382,-0.05460736397645875,0.5222929936305732,0.559447983014862,numpy_mlp,461,,,,,,,,,0,,,,,,,,0.38095238095238093,,,,,,0.5987261146496815,0.5222929936305732,,3,0.4597426856582907
005810,,비철금속,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4212,-4.414,-1.7876,-3.5289,1.0,1.0,0.0,BUYBACK,positive,16.41,immediate_close,낮음,2.0,66.67,표본 얕음,초기 경향은 보이지만 아직 표본이 얕아 단독 근거로 쓰기에는 이릅니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,비철금속,0.0,0.0,해석 보류,성과 대기,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,아직 5일 성과가 붙지 않아 방향 판단보다 기록 축적이 먼저입니다.,성과 대기,0.0,-0.4752,50.0,3.0,반응 약함,0.0,3.6,0.38837579617834395,0.14549248427813874,0.9617834394904459,0.9617834394904459,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.9617834394904459,0.075,3,0.45928831929319913
082740,,조선/해양,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2982,-4.057,-3.7281,-10.9649,1.0,1.0,0.0,SUPPLY_CONTRACT,positive,5.77,immediate_close,낮음,1.0,33.33,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,조선/해양,1.0,50.0,표본 얕음,보수적 관찰,초기 경향은 보이지만 아직 표본이 얕아 단독 근거로 쓰기에는 이릅니다.,현재 표본만 보면 초기 반응과 5일 성과가 모두 약해 존재 여부만 체크하는 편이 낫습니다.,반응 약함,-0.5468,-0.3649,0.0,3.0,반응 약함,0.0,3.6,0.38837579617834395,0.3334720095310949,0.9872611464968153,0.714968152866242,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.9872611464968153,0.03333333333333333,3,0.4562465755770153
418620,,소프트웨어,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2982,-4.057,-3.7281,-10.9649,1.0,1.0,0.0,SUPPLY_CONTRACT,positive,12.92,immediate_close,낮음,1.0,33.33,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,소프트웨어,0.0,0.0,해석 보류,성과 대기,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,아직 5일 성과가 붙지 않아 방향 판단보다 기록 축적이 먼저입니다.,성과 대기,0.0,-0.3649,0.0,3.0,반응 약함,0.0,3.6,0.38837579617834395,0.3334720095310949,0.9872611464968153,0.559447983014862,numpy_mlp,461,,,,,,,,,0,,,,,,,,,,,,,,0.267515923566879,0.9872611464968153,0.03333333333333333,3,0.4562465755770153
