symbol,name,sector,composite_score,value_score,momentum_score,quality_score,flow_score,news_score,analyst_conviction_score,analyst_avg_score,analyst_report_count,analyst_broker_diversity,analyst_target_revision_pct,analyst_novelty_score,analyst_fwd_ret_5d,analyst_fwd_ret_20d,analyst_alpha_ret_5d,analyst_alpha_ret_20d,analyst_bias_adjustment,analyst_parse_quality_score,analyst_pdf_coverage,analyst_target_upside_pct,analyst_target_dispersion_pct,analyst_agreement_score,analyst_recency_score,analyst_latest_title,analyst_revision_breadth_score,analyst_revision_breadth_count,analyst_positive_revision_ratio,analyst_peer_spillover_score,analyst_peer_alpha_5d,analyst_peer_support_count,event_alpha_score,event_expected_alpha_1d,event_expected_alpha_3d,event_expected_alpha_5d,event_recent_count,event_recent_positive_count,event_recent_negative_count,event_last_type,event_last_bias,event_last_days_ago,event_best_strategy,event_backtest_confidence,event_valid_sample_size,event_price_coverage_pct,event_interpretation_label,event_interpretation_note,event_tactical_label,event_tactical_note,event_interpretable_score,event_win_rate_5d,event_sample_size,event_reaction_profile,macro_sector_score,macro_regime_score,macro_micro_interaction_score,ml_pred_return_5d,ml_pred_score,ml_sector_score,ml_model_type,ml_train_rows,flow_top_brokers,flow_event_mix,micro_ofi,micro_foreign_pressure,micro_broker_concentration,micro_queue_imbalance,micro_absorption_score,microstructure_score,flow_intraday_samples,flow_intraday_avg_5m,flow_intraday_avg_15m,flow_intraday_avg_30m,flow_intraday_avg_60m,flow_intraday_last_event,flow_intraday_last_captured_at,factor_rank_score,analyst_rank_score,flow_state_score,flow_rank_score,flow_intraday_edge_score,flow_intraday_rank_score,micro_rank_score,macro_rank_score,ml_rank_score,event_rank_score,active_source_count,card_score
000040,,자동차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6973,-1.2718,-3.2854,-0.5299,3.0,0.0,2.0,DILUTION,negative,0.88,immediate_close,낮음,1.0,25.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,표본 얕음,재료는 보이지만 아직 단독 판단 근거로 쓰기에는 표본이 적습니다.,-0.1843,100.0,4.0,초기 반응과 유지력,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.9333333333333333,3,0.44685025995509875
052770,,게임엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,-0.7879,-2.0353,-0.3283,2.0,0.0,1.0,CORRECTION,neutral,0.88,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.41758241758241754,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.9083333333333333,3,0.43999542124542124
355690,,전자장비와기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.432,-0.7879,-2.0355,-0.3283,2.0,0.0,1.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.2087912087912088,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.9083333333333333,3,0.43999542124542124
028050,삼성E&A,건설,,,,,,,6.3566,0.0857,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.1142,0.5495,0.0,23.6264,0.0,1.0,0.4873,실적보다는 높아진 뉴에너지 성장성에 주목,1.0,1.0,1.0,0.227,0.0,1.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.44848901098901095,-0.05536153428753224,0.6428571428571429,0.2884615384615385,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.3333333333333333,,,,,,0.3956043956043956,0.6428571428571429,,3,0.4327504226542688
097230,HJ중공업,건설,,,,,,,8.1682,1.3423,2.0,1.0,0.0,0.7414,0.0,0.0,0.0,0.0,-0.036,0.7521,0.5,66.0079,0.0,1.0,0.4637,HJ중공업(097230) 신호탄,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.5943681318681319,-0.1874710851485271,0.038461538461538464,0.2884615384615385,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.5476190476190477,,,,,,0.7142857142857143,0.038461538461538464,,3,0.42125422654268807
402340,SK스퀘어,복합기업,0.46768,0.5,0.484,0.3733333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.07353008814087335,0.5824175824175825,0.8241758241758242,numpy_mlp,413,,,,,,,,,0,,,,,,,0.3,,,,,,,0.5686813186813187,0.5824175824175825,,3,0.418555900621118
051910,LG화학,화학/석유화학,0.4643199999999999,0.5,0.396,0.44,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.06197245768989261,0.6208791208791209,0.8173076923076923,numpy_mlp,413,,,,,,,,,0,,,,,,,0.28,,,,,,,0.5686813186813187,0.6208791208791209,,3,0.4178451982799809
089850,유비벨록스,전자제품,,,,,,,5.9584,1.4501,2.0,1.0,0.0,0.762,0.0,0.0,0.0,0.0,0.1938,0.8071,0.5,0.0,0.0,0.7,0.5653,유비벨록스(089850) 독점적 지위 갖춰가는 사업 한두 개가 아니다,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6017857142857144,-0.1487039850287885,0.3956043956043956,0.5274725274725275,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.2857142857142857,,,,,,0.7307692307692307,0.3956043956043956,,3,0.41514687235841075
024110,기업은행,금융지주/은행,0.46184,0.5,0.392,0.6533333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.06491355548603875,0.6153846153846154,0.6217948717948718,numpy_mlp,413,,,,,,,,,0,,,,,,,0.26,,,,,,,0.5686813186813187,0.6153846153846154,,3,0.40738772097467757
041510,에스엠,엔터테인먼트/게임,,,,,,,7.1356,0.8736,4.0,2.0,0.0,0.7474,0.0,0.0,0.0,0.0,0.0648,0.8355,0.5,18.6147,2.1898,0.6781,0.538,에스엠(041510) P/E 밴드 하단에서 여전히 매력적인 투자처,0.5965,1.0,1.0,0.2754,0.0,4.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.47074175824175823,-0.14410922329259743,0.4010989010989011,0.6021978021978022,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.40476190476190477,,,,,,0.44505494505494503,0.4010989010989011,,3,0.4072432375316991
456160,지투지바이오,제약,,,,,,,5.4118,0.1415,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.132,0.5585,0.0,0.0,0.0,1.0,0.4873,삼성에피스 L/O 성공에 투자 유치까지,1.0,1.0,1.0,0.3109,0.0,2.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.45096153846153847,-0.0349192394427105,0.7087912087912088,0.5164835164835164,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.21428571428571427,,,,,,0.4010989010989011,0.7087912087912088,,3,0.40436918850380377
012330,현대모비스,자동차부품/타이어,0.46056,0.5,0.408,0.5266666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.07023185141244533,0.5934065934065934,0.7857142857142857,numpy_mlp,413,,,,,,,,,0,,,,,,,0.24,,,,,,,0.5686813186813187,0.5934065934065934,,3,0.3932752030578117
064350,현대로템,자동차/완성차,0.4472,0.5,0.16,0.3999999999999999,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.014781747799203828,0.7582417582417582,0.7032967032967034,numpy_mlp,413,,,,,,,,,0,,,,,,,0.16,,,,,,,0.5686813186813187,0.7582417582417582,,3,0.3928690874343048
086280,현대글로비스,운송/해운/항공,0.45976,0.5,0.388,0.58,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.06608467329487958,0.6098901098901099,0.6236263736263736,numpy_mlp,413,,,,,,,,,0,,,,,,,0.22,,,,,,,0.5686813186813187,0.6098901098901099,,3,0.3876911132345916
015760,한국전력,전력/유틸리티,0.42704,0.5,0.112,0.5466666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.011006319970395846,0.7692307692307693,0.6126373626373627,numpy_mlp,413,,,,,,,,,0,,,,,,,0.14,,,,,,,0.5686813186813187,0.7692307692307693,,3,0.3860666507405638
226330,신테카바이오,건강관리업체및서비스,,,,,,,6.9341,2.65,2.0,1.0,0.0,0.6802,0.0,0.0,0.0,0.0,-0.0153,0.925,0.5,0.0,0.0,0.7,0.4637,신테카바이오(226330) AI 신약개발플랫폼 사업의 본격적인 실적 성장 기대,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.6512362637362636,-0.21512434629142393,0.016483516483516484,0.016483516483516484,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.39285714285714285,,,,,,0.8296703296703297,0.016483516483516484,,3,0.37742497886728654
011200,HMM,운송/해운/항공,0.4519999999999999,0.5,0.3399999999999999,0.5066666666666667,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.05581400688736925,0.6373626373626373,0.6236263736263736,numpy_mlp,413,,,,,,,,,0,,,,,,,0.18,,,,,,,0.5686813186813187,0.6373626373626373,,3,0.37530458671763023
000810,삼성화재,보험,0.4257599999999999,0.5,0.188,0.6133333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.025555012993369153,0.7307692307692307,0.3461538461538461,numpy_mlp,413,,,,,,,,,0,,,,,,,0.12,,,,,,,0.5686813186813187,0.7307692307692307,,3,0.36829909221213564
035720,카카오,IT소프트웨어 (플랫폼/SI),0.4232,0.5,0.14,0.5133333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.019055677681705026,0.7472527472527473,0.6336996336996337,numpy_mlp,413,,,,,,,,,0,,,,,,,0.1,,,,,,,0.5686813186813187,0.7472527472527473,,3,0.3627150023889154
271560,오리온,음식료/담배,,,,,,,7.9984,0.9476,4.0,3.0,0.0,0.7662,0.0,0.0,0.0,0.0,-0.0467,0.7071,0.25,30.2474,4.7176,0.8028,0.512,"춘절 끝, 이제는 앞만 보고 달린다",0.7018,2.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.47568681318681316,-0.19126144142270385,0.027472527472527472,0.23351648351648352,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.5238095238095238,,,,,,0.45604395604395603,0.027472527472527472,,3,0.35838440405748095
004690,삼천리,전력/유틸리티,,,,,,,5.4376,0.6496,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.2215,0.596,0.0,0.0,0.0,1.0,0.538,보유 자사주 소각 긍정적,1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.4633241758241758,-0.11540419089225779,0.45604395604395603,0.6126373626373627,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.25,,,,,,0.42857142857142855,0.45604395604395603,,3,0.3576658918005071
078520,에이블씨엔씨,화장품,,,,,,,5.416,0.7023,1.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,-0.0196,0.7312,0.0,0.0,0.0,1.0,0.4637,"실적, 밸류에이션, 주주환원 완벽한 3박자",1.0,1.0,1.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.46826923076923077,-0.11319337890596284,0.47802197802197804,0.2846153846153846,numpy_mlp,413,,,,,,,,,0,,,,,,,,0.2261904761904762,,,,,,0.43956043956043955,0.47802197802197804,,3,0.35622886728655956
009540,HD한국조선해양,조선/해양,0.40944,0.5,0.112,0.5933333333333334,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,0.0,,0.0,0.6,0.52760989010989,-0.013567166683221108,0.7637362637362637,0.6492673992673993,numpy_mlp,413,,,,,,,,,0,,,,,,,0.06,,,,,,,0.5686813186813187,0.7637362637362637,,3,0.34789178213091254
001260,,건설,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,SUPPLY_UPDATE,neutral,11.52,immediate_close,낮음,0.0,0.0,해석 보류,아직 5일 성과가 붙은 표본이 없어 방향 판단을 내리기 어렵습니다.,성과 대기,아직 5일 성과가 붙지 않아 기록 축적이 먼저입니다.,-0.0,,1.0,성과 대기,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.2884615384615385,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
002960,,화학,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CORRECTION,neutral,8.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.456828885400314,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
004270,,전자장비와기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.2087912087912088,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
011000,,생물공학,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.3708791208791209,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
015360,,가스유틸리티,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
024910,,자동차부품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,8.05,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.3940345368916797,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
030210,,증권,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LARGE_HOLDER,neutral,11.52,immediate_close,낮음,1.0,20.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,지연 반응형,당일보다 하루 이틀 뒤 반응을 확인하는 쪽이 더 어울립니다.,0.0676,100.0,5.0,시간차 반응,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.3351648351648352,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
031860,,컴퓨터와주변기기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CORRECTION,neutral,7.76,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.3241758241758242,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
033290,,의류/섬유,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,8.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.510989010989011,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
037270,,방송과엔터테인먼트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
037330,,디스플레이장비및부품,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,7.0,0.0,0.0,CORRECTION,neutral,8.18,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.5274725274725275,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
049430,,기계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,10.77,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
059270,,기계,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
067990,,자동차,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,8.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
075580,,조선,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LARGE_HOLDER,neutral,11.52,immediate_close,낮음,1.0,20.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,지연 반응형,당일보다 하루 이틀 뒤 반응을 확인하는 쪽이 더 어울립니다.,0.0676,100.0,5.0,시간차 반응,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.4450549450549451,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
078130,,종이와목재,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,11.73,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
080420,,전문소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,8.52,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
081580,,핸드셋,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CORRECTION,neutral,10.73,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
083790,,생명과학도구및서비스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,CORRECTION,neutral,3.69,immediate_close,낮음,1.0,5.56,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,보수적 관찰,현재 표본만 보면 초기와 5일 반응이 모두 약해 존재 여부만 보는 편이 낫습니다.,-0.078,0.0,18.0,반응 약함,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373623,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
085620,,생명보험,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,LARGE_HOLDER,neutral,11.52,immediate_close,낮음,1.0,20.0,표본 얕음,가격이 충분히 붙지 않아 아직 과신보다 관찰이 먼저입니다.,지연 반응형,당일보다 하루 이틀 뒤 반응을 확인하는 쪽이 더 어울립니다.,0.0676,100.0,5.0,시간차 반응,0.0,0.6,0.3743131868131868,-0.14894132829006326,0.23626373626373626,0.23626373626373626,numpy_mlp,413,,,,,,,,,0,,,,,,,,,,,,,,0.23076923076923078,0.23626373626373626,0.5333333333333333,3,0.33717284060026
